property_type,sector,price,bedRoom,bathroom,balcony,agePossession,built_up_area,study room,servant room,store room,pooja room,others,furnishing_type,luxury_category,floor_category
flat,sector 61,1.65,2.0,2.0,2,Under Construction,1333.0,1.0,0.0,0.0,0.0,0.0,1.0,Low,Low Floor
flat,sector 79,1.93,3.0,4.0,3+,Relatively New,2049.0,0.0,1.0,0.0,0.0,0.0,1.0,high,Mid Floor
flat,sector 85,1.78,3.0,4.0,3+,New Property,2181.0,0.0,0.0,1.0,0.0,0.0,1.0,Medium,Mid Floor
flat,sector 95,0.46,2.0,2.0,0,New Property,990.0,0.0,0.0,0.0,0.0,0.0,1.0,Low,Mid Floor
flat,sector 107,0.75,2.0,2.0,3+,Relatively New,1202.0,0.0,0.0,0.0,1.0,0.0,1.0,high,High Floor
flat,sector 70a,1.64,3.0,3.0,3+,New Property,1950.0,0.0,1.0,0.0,0.0,0.0,1.0,Medium,Mid Floor
flat,sector 79,1.4,3.0,3.0,3,New Property,1656.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium,Low Floor
flat,sector 36a,4.1,3.0,4.0,3,New Property,2820.0,1.0,0.0,0.0,0.0,0.0,2.0,Low,High Floor
flat,sector 90,0.7,2.0,2.0,3,New Property,1350.0,1.0,0.0,0.0,0.0,0.0,1.0,Medium,Mid Floor
flat,sector 113,2.78,3.0,3.0,3,New Property,2599.0,1.0,1.0,0.0,0.0,0.0,1.0,high,Mid Floor
flat,sector 37c,0.87,2.0,3.0,3+,New Property,1429.0,1.0,0.0,0.0,0.0,0.0,1.0,Low,Mid Floor
flat,sector 65,7.0,3.0,3.0,2,Moderately Old,4278.0,0.0,0.0,1.0,0.0,0.0,1.0,Medium,High Floor
house,sector 26,4.5,5.0,5.0,3+,Old Property,1350.0,0.0,0.0,0.0,0.0,0.0,1.0,Low,Low Floor
flat,sector 76,1.92,3.0,3.0,2,New Property,1628.0,0.0,0.0,0.0,0.0,0.0,1.0,Medium,Mid Floor
flat,sector 65,6.15,3.0,5.0,3+,Relatively New,4271.0,0.0,1.0,0.0,0.0,0.0,2.0,Low,Low Floor
house,sector 54,2.0,9.0,9.0,3,Relatively New,60.0,0.0,1.0,0.0,0.0,0.0,2.0,Low,High Floor
flat,sector 102,2.03,3.0,3.0,2,New Property,1337.0,0.0,0.0,0.0,0.0,0.0,1.0,Medium,Low Floor
house,sector 45,16.0,6.0,7.0,3+,Relatively New,4500.0,1.0,1.0,1.0,1.0,0.0,0.0,Medium,Mid Floor
flat,sector 28,1.6,2.0,2.0,2,Relatively New,1222.0,0.0,0.0,0.0,0.0,0.0,1.0,Medium,Mid Floor
house,sector 4,0.47,2.0,1.0,1,Moderately Old,624.0,0.0,0.0,1.0,0.0,0.0,1.0,Low,Low Floor
flat,sector 37d,0.5,3.0,3.0,2,Relatively New,778.0,0.0,0.0,0.0,0.0,0.0,1.0,Low,Low Floor
flat,sector 80,1.6,3.0,3.0,3,Moderately Old,2049.0,0.0,1.0,0.0,0.0,0.0,1.0,Medium,Mid Floor
flat,sector 104,0.22,1.0,2.0,2,New Property,335.0,0.0,0.0,0.0,0.0,0.0,1.0,Medium,Low Floor
flat,sector 85,0.69,2.0,2.0,2,Relatively New,1075.0,0.0,0.0,0.0,0.0,0.0,1.0,Low,Mid Floor
flat,sector 113,2.45,3.0,3.0,3+,Relatively New,1890.0,1.0,0.0,0.0,0.0,0.0,1.0,high,Mid Floor
flat,sector 72,3.4,3.0,4.0,3+,Moderately Old,2185.0,0.0,1.0,0.0,0.0,0.0,1.0,Low,Mid Floor
flat,sector 81,0.95,2.0,2.0,2,Relatively New,1260.0,0.0,0.0,0.0,0.0,0.0,0.0,high,High Floor
flat,sector 2,1.01,2.0,2.0,3,Moderately Old,1282.0,0.0,0.0,0.0,0.0,0.0,1.0,Medium,Low Floor
flat,sector 85,1.12,2.0,2.0,3,Relatively New,1485.0,0.0,0.0,0.0,0.0,1.0,1.0,Low,Mid Floor
flat,sohna road,0.91,2.0,2.0,3,New Property,1223.0,1.0,0.0,0.0,0.0,0.0,1.0,Medium,Low Floor
flat,sector 102,1.05,2.0,2.0,2,Relatively New,1017.0,0.0,0.0,0.0,0.0,0.0,1.0,Low,Low Floor
flat,sector 78,0.9,3.0,3.0,2,Moderately Old,1900.0,0.0,1.0,0.0,1.0,0.0,1.0,Medium,Low Floor
flat,sector 37d,0.8,2.0,2.0,3,Relatively New,1300.0,0.0,0.0,0.0,0.0,0.0,1.0,Medium,Low Floor
flat,sector 39,2.0,3.0,3.0,3+,Old Property,2400.0,0.0,0.0,0.0,0.0,0.0,1.0,Low,Low Floor
flat,sector 67a,2.0,3.0,3.0,2,Under Construction,1347.0,0.0,0.0,0.0,0.0,1.0,1.0,Low,Mid Floor
flat,sector 30,1.45,3.0,2.0,2,Old Property,1300.0,0.0,0.0,0.0,0.0,0.0,2.0,Medium,Low Floor
flat,sector 89,0.86,2.0,3.0,2,New Property,1226.0,1.0,1.0,0.0,1.0,0.0,0.0,Medium,Mid Floor
flat,sector 65,5.3,3.0,3.0,3,Moderately Old,2507.0,0.0,1.0,0.0,0.0,0.0,2.0,Low,High Floor
house,sector 48,5.5,4.0,4.0,2,Relatively New,2340.0,0.0,1.0,0.0,0.0,0.0,0.0,Low,Low Floor
flat,sector 70,1.8,3.0,3.0,3+,New Property,1766.0,0.0,0.0,0.0,0.0,1.0,0.0,Low,Mid Floor
flat,sector 86,1.45,3.0,2.0,3,Relatively New,1480.0,0.0,0.0,0.0,0.0,0.0,2.0,Medium,Mid Floor
house,sector 33,9.5,5.0,7.0,3+,Relatively New,4071.0,1.0,1.0,1.0,1.0,0.0,1.0,Medium,Low Floor
flat,sector 107,0.28,2.0,2.0,2,Relatively New,543.0,0.0,0.0,0.0,0.0,0.0,1.0,Low,High Floor
flat,sector 113,2.45,3.0,3.0,3,Relatively New,2015.0,0.0,0.0,0.0,0.0,0.0,1.0,Medium,Mid Floor
flat,sector 77,1.0,2.0,2.0,2,New Property,1489.0,0.0,0.0,0.0,0.0,0.0,1.0,Medium,Mid Floor
flat,sector 86,1.05,3.0,3.0,3,Under Construction,1716.0,0.0,1.0,0.0,0.0,0.0,1.0,Low,Mid Floor
flat,sector 107,1.49,3.0,4.0,3+,Relatively New,2139.0,0.0,1.0,1.0,0.0,0.0,0.0,high,Mid Floor
flat,sector 86,0.6,3.0,2.0,2,New Property,833.0,0.0,0.0,0.0,0.0,0.0,1.0,Low,Low Floor
flat,sector 89,0.95,2.0,2.0,2,New Property,804.0,1.0,0.0,0.0,0.0,0.0,1.0,Medium,Low Floor
flat,sector 2,1.5,3.0,4.0,3+,Moderately Old,1739.0,0.0,1.0,0.0,0.0,0.0,1.0,Medium,Mid Floor
flat,sector 81,0.9,3.0,3.0,0,Relatively New,1780.0,0.0,0.0,0.0,0.0,0.0,1.0,Low,Mid Floor
house,sector 26,8.9,4.0,4.0,3+,Old Property,2700.0,1.0,1.0,1.0,1.0,0.0,1.0,Medium,Low Floor
flat,sector 30,3.55,3.0,5.0,3+,Old Property,2367.0,0.0,1.0,0.0,0.0,0.0,0.0,Medium,High Floor
flat,sector 81,4.45,4.0,4.0,3+,Relatively New,3850.0,1.0,1.0,0.0,1.0,1.0,0.0,Low,Mid Floor
flat,sector 85,2.6,3.0,3.0,3,Relatively New,2129.0,0.0,1.0,0.0,0.0,0.0,1.0,Low,High Floor
flat,sohna road,0.9,2.0,2.0,2,Relatively New,1275.0,0.0,0.0,0.0,0.0,0.0,1.0,Low,Mid Floor
flat,sector 78,0.69,2.0,2.0,2,Moderately Old,1422.0,0.0,0.0,0.0,0.0,0.0,1.0,Medium,High Floor
flat,sector 113,1.65,3.0,2.0,2,Relatively New,1420.0,0.0,0.0,0.0,0.0,0.0,1.0,Low,Mid Floor
flat,sector 82a,1.85,3.0,3.0,3,Moderately Old,1678.0,0.0,0.0,0.0,0.0,1.0,1.0,Low,High Floor
flat,sector 71,1.25,3.0,4.0,2,Relatively New,1579.0,1.0,1.0,0.0,1.0,1.0,2.0,Medium,High Floor
flat,sector 56,1.35,3.0,3.0,3,Old Property,1800.0,0.0,0.0,0.0,0.0,1.0,0.0,Medium,Mid Floor
flat,sector 2,1.26,2.0,2.0,3,Moderately Old,1418.0,1.0,0.0,0.0,0.0,0.0,1.0,Medium,Mid Floor
flat,sector 83,1.0,3.0,3.0,2,Relatively New,1576.0,0.0,0.0,1.0,0.0,0.0,0.0,high,Low Floor
flat,sector 84,0.49,2.0,2.0,2,Relatively New,1019.0,0.0,0.0,0.0,0.0,0.0,1.0,Medium,High Floor
flat,sector 109,2.3,3.0,4.0,3+,New Property,2341.0,0.0,1.0,0.0,0.0,1.0,1.0,Medium,Mid Floor
flat,sector 81,2.7,3.0,3.0,3,Relatively New,2343.0,0.0,1.0,0.0,0.0,0.0,0.0,Low,High Floor
flat,sector 67,3.05,3.0,4.0,2,Relatively New,2200.0,1.0,1.0,0.0,0.0,0.0,0.0,high,High Floor
flat,sector 63a,1.65,2.0,2.0,2,Relatively New,979.0,0.0,0.0,0.0,0.0,0.0,1.0,Low,Low Floor
flat,sector 85,1.09,2.0,2.0,3,Relatively New,1475.0,0.0,0.0,0.0,0.0,0.0,1.0,Low,Mid Floor
flat,sector 65,1.9,2.0,2.0,2,Relatively New,1358.0,0.0,0.0,0.0,0.0,0.0,1.0,Low,High Floor
flat,sohna road,0.68,2.0,2.0,2,New Property,916.0,0.0,0.0,0.0,0.0,0.0,1.0,Medium,Mid Floor
flat,sector 88a,1.0,2.0,2.0,3,Relatively New,1611.0,1.0,0.0,0.0,0.0,0.0,1.0,Medium,Mid Floor
flat,sector 47,2.4,3.0,3.0,0,Moderately Old,2667.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,Low Floor
flat,sector 92,0.7,3.0,3.0,2,Under Construction,140.0,0.0,0.0,0.0,0.0,0.0,1.0,Low,High Floor
house,sector 12,6.0,9.0,9.0,3+,Old Property,9000.0,0.0,0.0,0.0,0.0,0.0,1.0,Low,Mid Floor
house,sector 4,0.85,3.0,3.0,0,Moderately Old,1130.0,0.0,0.0,0.0,0.0,0.0,1.0,Low,Low Floor
flat,sector 85,2.0,3.0,4.0,3,Relatively New,2027.0,0.0,1.0,0.0,0.0,0.0,1.0,high,Mid Floor
flat,manesar,1.5,4.0,5.0,3+,New Property,2137.0,0.0,1.0,0.0,0.0,0.0,1.0,Low,Mid Floor
flat,gwal pahari,0.95,3.0,3.0,3,Old Property,1778.0,0.0,0.0,0.0,0.0,0.0,1.0,Low,High Floor
flat,sector 99a,0.3,2.0,2.0,1,New Property,600.0,0.0,0.0,0.0,0.0,0.0,1.0,Low,Mid Floor
flat,sector 113,3.72,5.0,4.0,3+,New Property,2956.0,0.0,0.0,0.0,1.0,0.0,2.0,Low,Low Floor
flat,sector 89,1.2,3.0,3.0,2,New Property,1423.0,1.0,0.0,0.0,0.0,1.0,1.0,Low,Mid Floor
flat,sector 99a,0.32,2.0,2.0,1,Relatively New,601.0,0.0,0.0,0.0,0.0,0.0,1.0,Low,Mid Floor
flat,sector 49,2.1,3.0,3.0,3,Moderately Old,1604.25,0.0,0.0,0.0,1.0,0.0,0.0,Medium,Mid Floor
flat,sector 85,1.25,3.0,4.0,2,Relatively New,1900.0,0.0,1.0,0.0,0.0,0.0,0.0,high,Mid Floor
flat,sector 59,6.75,4.0,4.0,2,New Property,2568.0,0.0,1.0,0.0,0.0,0.0,1.0,Low,Mid Floor
flat,new sector 2,0.22,2.0,2.0,1,New Property,556.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,Low Floor
flat,sector 69,1.5,3.0,3.0,2,Relatively New,1492.0,0.0,0.0,0.0,1.0,0.0,0.0,high,Mid Floor
flat,sector 54,1.5,3.0,3.0,3+,Moderately Old,1700.0,0.0,0.0,0.0,1.0,0.0,0.0,Medium,Mid Floor
flat,sector 70,1.65,3.0,4.0,3+,New Property,1925.0,1.0,1.0,0.0,0.0,0.0,1.0,Medium,High Floor
flat,sector 71,1.15,3.0,3.0,2,Moderately Old,1542.0,0.0,1.0,0.0,0.0,0.0,0.0,Medium,High Floor
flat,sector 110,3.7,4.0,5.0,3,Relatively New,3080.0,0.0,1.0,0.0,0.0,0.0,1.0,high,Mid Floor
flat,sector 109,1.88,4.0,5.0,3,Relatively New,2767.0,0.0,0.0,0.0,0.0,0.0,1.0,Medium,Mid Floor
flat,sector 83,1.1,3.0,3.0,2,Relatively New,1590.0,1.0,0.0,1.0,1.0,0.0,0.0,high,Mid Floor
flat,sector 83,1.1,3.0,3.0,3+,Relatively New,1600.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium,Mid Floor
house,sector 103,4.35,4.0,4.0,3+,Relatively New,3222.0,1.0,1.0,1.0,1.0,0.0,0.0,Medium,Low Floor
house,sector 24,10.0,8.0,10.0,3+,Old Property,3915.0,0.0,0.0,0.0,0.0,0.0,1.0,Low,Low Floor
flat,sector 93,1.45,3.0,4.0,2,Relatively New,1350.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium,High Floor
flat,sector 37d,1.0,3.0,3.0,3+,Moderately Old,1603.0,0.0,0.0,0.0,0.0,0.0,1.0,Low,High Floor
flat,sector 109,1.3,3.0,2.0,3,Moderately Old,1703.0,0.0,0.0,0.0,0.0,0.0,1.0,Medium,High Floor
house,sector 56,2.95,2.0,2.0,2,Moderately Old,1449.0,0.0,0.0,0.0,0.0,0.0,1.0,Low,Low Floor
house,sector 43,2.5,7.0,7.0,3,Relatively New,963.0,0.0,0.0,0.0,0.0,1.0,0.0,Low,Mid Floor
flat,sector 85,1.85,3.0,4.0,3,Relatively New,2181.0,1.0,1.0,0.0,0.0,0.0,0.0,Low,Low Floor
house,sector 82,3.2,3.0,4.0,3,New Property,2160.0,1.0,1.0,1.0,1.0,0.0,1.0,Medium,Low Floor
house,sector 28,8.4,4.0,4.0,3+,Relatively New,2430.0,0.0,1.0,1.0,1.0,0.0,0.0,Medium,Low Floor
flat,sector 67,3.49,3.0,3.0,3,Relatively New,2724.0,0.0,1.0,0.0,0.0,0.0,1.0,Medium,High Floor
flat,sohna road,1.1,2.0,2.0,3+,Relatively New,1320.0,1.0,0.0,0.0,0.0,1.0,0.0,Low,High Floor
house,sector 50,6.5,5.0,6.0,0,Moderately Old,3000.0,0.0,0.0,0.0,0.0,0.0,1.0,Low,Low Floor
flat,sector 58,2.2,2.0,2.0,1,Relatively New,1528.0,0.0,0.0,0.0,1.0,0.0,0.0,Low,Mid Floor
flat,sector 90,0.86,3.0,4.0,3,Relatively New,1525.0,0.0,1.0,0.0,0.0,0.0,0.0,Medium,Low Floor
flat,sector 88a,0.95,2.0,2.0,2,Relatively New,1452.0,0.0,0.0,0.0,0.0,0.0,1.0,Medium,Mid Floor
flat,sector 65,2.7,3.0,3.0,3,Relatively New,1650.0,0.0,1.0,1.0,0.0,0.0,0.0,Medium,Mid Floor
house,sohna road,1.5,2.0,3.0,2,New Property,1053.0,1.0,0.0,0.0,1.0,0.0,0.0,Medium,Low Floor
flat,sector 86,0.41,2.0,2.0,1,Relatively New,668.0,0.0,0.0,0.0,0.0,0.0,1.0,Medium,Mid Floor
flat,sector 37d,1.2,3.0,3.0,3,Relatively New,1000.0,0.0,0.0,1.0,0.0,0.0,1.0,Medium,Mid Floor
flat,sector 92,0.82,3.0,3.0,3+,Relatively New,1523.0,0.0,0.0,0.0,0.0,0.0,1.0,Low,High Floor
flat,sector 54,1.75,3.0,4.0,3+,Moderately Old,1900.0,0.0,1.0,0.0,0.0,0.0,0.0,Medium,Mid Floor
house,sector 12,2.0,5.0,5.0,2,Old Property,1350.0,0.0,0.0,0.0,0.0,0.0,1.0,Low,Mid Floor
flat,sector 109,0.79,3.0,2.0,2,Relatively New,1213.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,Mid Floor
flat,sector 111,2.35,3.0,3.0,3+,Relatively New,1615.0,0.0,0.0,0.0,0.0,0.0,1.0,Low,Mid Floor
flat,sector 81,1.4,3.0,3.0,3+,Relatively New,1475.0,0.0,0.0,0.0,0.0,0.0,1.0,Medium,Mid Floor
flat,sector 70a,0.97,3.0,3.0,3+,Relatively New,1341.0,0.0,0.0,0.0,0.0,1.0,1.0,Medium,Low Floor
flat,sector 69,3.05,4.0,5.0,3+,Relatively New,2859.0,0.0,1.0,0.0,0.0,1.0,1.0,Low,High Floor
house,sector 41,1.65,1.0,1.0,0,Moderately Old,1200.0,0.0,0.0,0.0,0.0,0.0,1.0,Low,Low Floor
flat,sohna road,0.54,2.0,1.0,3,New Property,828.0,0.0,0.0,0.0,0.0,0.0,1.0,Medium,Low Floor
flat,sector 37c,0.99,3.0,5.0,3+,Relatively New,1400.0,0.0,1.0,0.0,0.0,0.0,1.0,Low,Mid Floor
flat,sector 112,3.65,3.0,5.0,2,Relatively New,2800.0,0.0,1.0,0.0,0.0,0.0,1.0,Medium,Mid Floor
flat,sector 102,2.12,3.0,3.0,3,Relatively New,1852.0,0.0,0.0,0.0,0.0,0.0,1.0,Medium,Mid Floor
flat,sector 85,0.9,4.0,4.0,3,Moderately Old,1575.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,Mid Floor
house,sector 2,2.55,3.0,3.0,2,Old Property,1557.0,0.0,0.0,0.0,0.0,0.0,1.0,Low,Low Floor
flat,sector 104,2.52,4.0,4.0,3+,Relatively New,2800.0,0.0,1.0,1.0,0.0,0.0,0.0,high,High Floor
house,sector 109,5.5,4.0,4.0,3+,New Property,2430.0,0.0,1.0,0.0,0.0,0.0,1.0,Medium,Low Floor
flat,sector 103,2.45,4.0,6.0,3,Relatively New,2604.0,0.0,1.0,0.0,0.0,0.0,1.0,Low,Mid Floor
house,sector 25,16.0,6.0,5.0,2,Relatively New,6000.0,0.0,0.0,0.0,0.0,0.0,1.0,Low,Mid Floor
house,sohna road,1.55,2.0,3.0,2,New Property,1053.0,1.0,0.0,0.0,1.0,0.0,0.0,Low,Low Floor
flat,sector 104,2.65,4.0,4.0,3+,Relatively New,2899.0,0.0,1.0,0.0,0.0,0.0,0.0,Low,High Floor
flat,sector 102,0.45,1.0,1.0,2,Relatively New,750.0,0.0,0.0,0.0,0.0,0.0,1.0,Low,Mid Floor
flat,sector 90,1.13,3.0,3.0,3+,Relatively New,1567.0,0.0,0.0,0.0,0.0,1.0,1.0,Medium,Mid Floor
flat,sohna road,0.4,2.0,2.0,2,Relatively New,762.0,0.0,0.0,0.0,0.0,0.0,1.0,Medium,Mid Floor
house,sohna road road,1.35,5.0,5.0,3+,Relatively New,1350.0,0.0,0.0,0.0,0.0,0.0,1.0,Low,Mid Floor
flat,sector 84,1.01,3.0,3.0,2,Relatively New,1475.0,0.0,0.0,0.0,0.0,0.0,1.0,Low,High Floor
flat,sector 85,1.4,2.0,2.0,3,Relatively New,1400.0,0.0,0.0,0.0,0.0,0.0,1.0,Low,High Floor
house,sector 70a,0.92,2.0,3.0,3+,New Property,1319.0,0.0,0.0,0.0,0.0,1.0,1.0,high,Mid Floor
flat,sector 79,1.9,3.0,4.0,3,Under Construction,1947.0,0.0,0.0,0.0,0.0,0.0,1.0,Medium,High Floor
flat,sector 108,3.95,4.0,5.0,3,Relatively New,2343.0,0.0,0.0,0.0,0.0,0.0,1.0,Medium,High Floor
flat,sector 65,2.24,3.0,3.0,3,Relatively New,1833.0,1.0,1.0,0.0,0.0,0.0,1.0,Low,Low Floor
flat,sector 113,2.9,4.0,4.0,3+,New Property,2553.0,1.0,1.0,0.0,0.0,0.0,1.0,Low,High Floor
flat,sector 102,1.95,3.0,3.0,3,Relatively New,1678.0,0.0,0.0,0.0,0.0,0.0,1.0,Medium,Mid Floor
flat,sector 2,1.51,3.0,4.0,3+,Moderately Old,1739.0,0.0,1.0,0.0,0.0,0.0,1.0,Medium,Mid Floor
flat,sector 110,3.4,4.0,5.0,3,Relatively New,3000.0,0.0,1.0,0.0,0.0,0.0,1.0,high,Mid Floor
flat,sector 108,1.55,3.0,3.0,3+,Relatively New,1750.0,0.0,1.0,0.0,1.0,0.0,0.0,high,Mid Floor
flat,sector 70,2.0,4.0,5.0,3+,Moderately Old,2170.0,0.0,1.0,0.0,0.0,0.0,0.0,high,Mid Floor
flat,sohna road,0.29,2.0,2.0,1,Relatively New,743.0,0.0,0.0,0.0,0.0,0.0,1.0,Low,Mid Floor
flat,sector 56,1.71,3.0,3.0,3+,Moderately Old,2251.0,0.0,1.0,0.0,0.0,0.0,0.0,Medium,Mid Floor
flat,sohna road,0.32,2.0,2.0,2,Relatively New,616.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,High Floor
flat,sector 80,0.85,1.0,1.0,1,Relatively New,761.0,0.0,0.0,0.0,0.0,0.0,1.0,Medium,High Floor
flat,sector 28,4.3,3.0,4.0,3,Old Property,3136.0,0.0,1.0,1.0,0.0,0.0,1.0,Low,Mid Floor
flat,sector 92,0.42,2.0,2.0,1,Relatively New,657.0,1.0,0.0,0.0,1.0,0.0,0.0,Low,Mid Floor
flat,sector 83,1.15,3.0,2.0,3,Relatively New,1590.0,0.0,0.0,0.0,0.0,0.0,1.0,Low,High Floor
house,sector 2,2.5,4.0,4.0,2,Old Property,1557.0,0.0,0.0,0.0,0.0,0.0,1.0,Low,Mid Floor
flat,sector 67,2.95,3.0,3.0,3+,Moderately Old,2236.0,0.0,1.0,0.0,1.0,0.0,0.0,high,High Floor
flat,sector 79,1.3,3.0,3.0,2,Relatively New,1215.0,1.0,0.0,0.0,1.0,0.0,1.0,high,Mid Floor
flat,sector 70a,1.25,2.0,2.0,2,New Property,1402.0,0.0,0.0,0.0,0.0,0.0,1.0,Low,High Floor
house,sector 56,7.5,8.0,8.0,3+,Relatively New,3240.0,1.0,1.0,0.0,1.0,0.0,2.0,Low,Mid Floor
flat,sector 79,1.2,3.0,3.0,3+,Relatively New,1155.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium,High Floor
flat,sector 102,2.5,3.0,3.0,3,Relatively New,1655.0,0.0,0.0,0.0,0.0,0.0,1.0,high,High Floor
flat,sector 60,3.8,4.0,5.0,3,Moderately Old,2791.0,0.0,1.0,0.0,0.0,0.0,0.0,Medium,High Floor
flat,sector 82a,3.5,5.0,5.0,3+,Relatively New,2896.0,1.0,0.0,0.0,0.0,0.0,2.0,Low,High Floor
flat,sector 109,1.8,3.0,3.0,3+,Relatively New,2001.0,0.0,0.0,0.0,0.0,0.0,1.0,high,Mid Floor
flat,sector 70,1.65,3.0,4.0,3,Relatively New,1528.0,0.0,1.0,0.0,0.0,1.0,0.0,Low,Mid Floor
flat,sector 104,2.0,3.0,4.0,3+,Relatively New,2074.0,0.0,1.0,0.0,0.0,0.0,1.0,Medium,Mid Floor
house,sector 3,0.55,2.0,2.0,1,Moderately Old,810.0,0.0,0.0,0.0,0.0,0.0,1.0,Low,Low Floor
house,sector 109,1.55,3.0,2.0,0,Relatively New,2360.0,0.0,0.0,0.0,0.0,0.0,1.0,Low,Low Floor
house,sector 109,9.5,7.0,6.0,3,Relatively New,3600.0,1.0,1.0,0.0,1.0,0.0,1.0,Medium,Mid Floor
flat,sector 65,2.85,4.0,4.0,3,Relatively New,2194.0,1.0,1.0,0.0,0.0,0.0,1.0,Low,Mid Floor
house,sector 70a,4.6,4.0,4.0,3+,Moderately Old,2610.0,1.0,1.0,1.0,1.0,0.0,1.0,Medium,Mid Floor
flat,sector 90,1.78,4.0,4.0,3+,Relatively New,2006.0,0.0,0.0,0.0,0.0,0.0,1.0,Medium,High Floor
flat,sector 11,0.33,2.0,2.0,0,Relatively New,761.0,0.0,0.0,0.0,0.0,0.0,1.0,Low,High Floor
flat,sector 37d,1.6,4.0,3.0,3+,Relatively New,2000.0,0.0,0.0,0.0,0.0,1.0,0.0,Medium,Mid Floor
flat,sector 70,0.53,2.0,2.0,2,Relatively New,992.0,0.0,0.0,0.0,0.0,1.0,1.0,Low,Mid Floor
flat,sector 67a,0.55,2.0,2.0,2,Relatively New,581.0,0.0,0.0,0.0,0.0,0.0,1.0,Medium,Mid Floor
flat,sector 70a,0.95,2.0,2.0,1,New Property,930.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium,High Floor
flat,sector 92,1.0,4.0,4.0,3,New Property,1830.0,0.0,0.0,0.0,0.0,0.0,1.0,Low,High Floor
flat,sector 79,1.7,3.0,4.0,3+,New Property,1659.0,0.0,1.0,0.0,0.0,0.0,1.0,Medium,Mid Floor
flat,sector 83,1.08,3.0,3.0,3,Relatively New,1538.0,0.0,0.0,1.0,0.0,0.0,1.0,Medium,Mid Floor
flat,sector 56,1.85,3.0,4.0,3,Old Property,2278.0,0.0,1.0,0.0,0.0,0.0,1.0,Medium,Mid Floor
flat,sector 30,0.69,2.0,2.0,1,Old Property,897.0,0.0,0.0,0.0,0.0,0.0,1.0,Medium,Mid Floor
flat,sector 106,1.25,3.0,4.0,3+,Relatively New,1186.0,1.0,1.0,0.0,0.0,0.0,1.0,high,Mid Floor
flat,sector 71,1.1,3.0,4.0,3,Moderately Old,1632.0,0.0,1.0,0.0,0.0,0.0,1.0,Low,Mid Floor
flat,sector 33,2.0,3.0,3.0,3+,New Property,1620.0,0.0,0.0,0.0,0.0,0.0,1.0,Low,Mid Floor
flat,sector 78,4.75,3.0,3.0,2,Moderately Old,2813.0,0.0,1.0,0.0,0.0,0.0,1.0,Medium,High Floor
flat,sohna road,0.28,2.0,2.0,2,New Property,589.0,0.0,0.0,0.0,0.0,0.0,1.0,Low,High Floor
flat,sector 102,1.85,3.0,3.0,3+,Relatively New,2250.0,0.0,1.0,0.0,0.0,0.0,0.0,Medium,Low Floor
house,sector 43,6.5,5.0,4.0,3+,Moderately Old,1836.0,0.0,1.0,0.0,1.0,0.0,0.0,Medium,Mid Floor
flat,sector 102,1.91,3.0,4.0,2,Relatively New,1588.0,1.0,1.0,0.0,0.0,0.0,0.0,high,High Floor
flat,sohna road,0.71,2.0,2.0,3+,Relatively New,1132.0,1.0,0.0,0.0,0.0,0.0,1.0,Low,Mid Floor
house,sector 48,8.2,3.0,3.0,2,Moderately Old,3240.0,1.0,1.0,0.0,1.0,0.0,2.0,high,Low Floor
flat,sector 81,1.15,3.0,2.0,3+,Relatively New,1353.0,0.0,0.0,0.0,0.0,0.0,1.0,Medium,High Floor
house,sector 7,6.5,3.0,2.0,3+,Old Property,4320.0,0.0,0.0,0.0,0.0,0.0,1.0,Low,Low Floor
flat,sector 104,2.78,4.0,4.0,3+,Relatively New,2853.0,0.0,1.0,0.0,0.0,0.0,1.0,Medium,High Floor
house,sector 4,0.92,1.0,4.0,3,Moderately Old,603.0,0.0,0.0,0.0,0.0,1.0,1.0,Low,Mid Floor
flat,sector 63a,1.4,2.0,2.0,2,Relatively New,1372.0,0.0,0.0,0.0,0.0,1.0,1.0,Low,Mid Floor
flat,sector 102,1.9,3.0,3.0,3+,New Property,1700.0,0.0,0.0,0.0,1.0,0.0,1.0,high,High Floor
flat,sector 77,1.79,3.0,3.0,3,New Property,1600.0,0.0,1.0,0.0,0.0,0.0,0.0,Low,Low Floor
flat,sector 68,1.78,3.0,3.0,3+,Relatively New,1845.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium,High Floor
flat,sector 90,1.75,4.0,4.0,3+,Relatively New,2470.0,0.0,1.0,0.0,1.0,0.0,1.0,Medium,High Floor
flat,sector 37d,1.1,3.0,3.0,3,Relatively New,1990.0,0.0,0.0,0.0,0.0,0.0,1.0,Medium,Mid Floor
flat,sector 69,1.8,4.0,4.0,2,Relatively New,1821.0,0.0,0.0,0.0,1.0,0.0,0.0,high,Mid Floor
flat,sector 65,1.7,3.0,3.0,3,Relatively New,1081.0,1.0,0.0,0.0,0.0,0.0,0.0,Medium,Mid Floor
