,property_type,sector,bedRoom,bathroom,balcony,agePossession,built_up_area,servant room,store room,furnishing_type,luxury_category,floor_category,price
877,0.0,61.0,3.0,3.0,4.0,3.0,2556.0,0.0,0.0,0.0,1.0,2.0,1.4
878,0.0,97.0,3.0,3.0,1.0,0.0,1607.0,0.0,0.0,0.0,1.0,2.0,1.15
879,1.0,103.0,2.0,2.0,2.0,1.0,1297.0,0.0,0.0,1.0,0.0,0.0,0.7
880,0.0,99.0,4.0,4.0,3.0,3.0,2600.0,0.0,0.0,1.0,0.0,1.0,2.1
881,0.0,99.0,2.0,2.0,3.0,3.0,1300.0,0.0,0.0,0.0,2.0,2.0,1.2
882,0.0,99.0,2.0,2.0,3.0,3.0,1660.0,0.0,0.0,1.0,0.0,0.0,1.2
883,0.0,75.0,2.0,2.0,3.0,1.0,1483.0,0.0,0.0,1.0,0.0,2.0,2.01
884,1.0,52.0,3.0,3.0,2.0,3.0,2700.0,1.0,0.0,0.0,0.0,2.0,8.49
885,1.0,44.0,4.0,2.0,2.0,2.0,1170.0,0.0,0.0,1.0,0.0,1.0,0.75
886,0.0,95.0,2.0,2.0,2.0,3.0,1295.0,0.0,0.0,1.0,1.0,2.0,0.85
887,0.0,113.0,2.0,2.0,2.0,1.0,616.0,0.0,0.0,1.0,1.0,0.0,0.35
888,1.0,9.0,2.0,2.0,2.0,0.0,56.0,0.0,0.0,1.0,0.0,1.0,0.38
889,1.0,28.0,5.0,5.0,2.0,3.0,120.0,0.0,0.0,1.0,0.0,2.0,1.6
890,1.0,33.0,5.0,5.0,3.0,2.0,4518.0,1.0,1.0,0.0,1.0,1.0,13.5
891,0.0,94.0,2.0,2.0,3.0,3.0,700.0,0.0,0.0,1.0,1.0,2.0,0.5
892,1.0,113.0,1.0,1.0,0.0,3.0,33.0,0.0,0.0,1.0,0.0,1.0,0.07
893,0.0,71.0,3.0,2.0,3.0,1.0,1535.0,0.0,0.0,1.0,1.0,2.0,2.1
894,0.0,45.0,3.0,3.0,3.0,3.0,1582.0,0.0,0.0,1.0,0.0,1.0,1.27
895,1.0,60.0,6.0,3.0,4.0,3.0,900.0,0.0,0.0,1.0,1.0,2.0,2.25
896,0.0,60.0,5.0,6.0,4.0,0.0,5200.0,1.0,1.0,0.0,2.0,0.0,3.55
897,0.0,80.0,2.0,2.0,2.0,0.0,1100.0,0.0,0.0,1.0,0.0,2.0,0.75
898,0.0,7.0,1.0,1.0,1.0,3.0,400.0,0.0,0.0,1.0,0.0,2.0,0.23
899,0.0,35.0,4.0,3.0,2.0,0.0,2489.0,1.0,0.0,1.0,0.0,2.0,7.0
900,0.0,75.0,3.0,3.0,3.0,1.0,1717.0,1.0,1.0,1.0,1.0,2.0,4.6
901,0.0,94.0,3.0,3.0,4.0,3.0,1650.0,1.0,0.0,2.0,0.0,2.0,2.12
902,0.0,19.0,3.0,4.0,3.0,3.0,2150.0,1.0,0.0,1.0,2.0,2.0,3.05
903,0.0,97.0,2.0,2.0,3.0,3.0,1300.0,0.0,0.0,0.0,1.0,2.0,0.95
904,1.0,36.0,1.0,1.0,0.0,2.0,750.0,0.0,0.0,1.0,0.0,1.0,0.55
905,0.0,29.0,2.0,2.0,2.0,3.0,1533.0,0.0,0.0,1.0,0.0,2.0,2.0
906,0.0,56.0,3.0,4.0,2.0,3.0,1527.0,0.0,0.0,1.0,1.0,2.0,1.78
907,1.0,81.0,4.0,4.0,3.0,2.0,2628.0,0.0,0.0,1.0,0.0,2.0,3.85
908,0.0,45.0,3.0,3.0,4.0,3.0,1708.0,0.0,0.0,0.0,0.0,2.0,1.0
909,1.0,35.0,4.0,4.0,0.0,3.0,3240.0,0.0,0.0,1.0,0.0,2.0,4.5
910,0.0,55.0,4.0,4.0,4.0,0.0,2859.0,0.0,1.0,0.0,1.0,2.0,1.8
911,1.0,59.0,4.0,4.0,4.0,2.0,2160.0,1.0,0.0,1.0,1.0,1.0,6.8
912,0.0,105.0,2.0,2.0,3.0,3.0,1223.0,0.0,0.0,1.0,1.0,2.0,0.65
913,0.0,77.0,3.0,3.0,3.0,3.0,2047.0,0.0,0.0,0.0,2.0,1.0,2.65
914,0.0,98.0,3.0,3.0,4.0,0.0,1712.0,0.0,0.0,0.0,1.0,0.0,1.1
915,0.0,72.0,2.0,2.0,3.0,4.0,1676.0,0.0,0.0,1.0,1.0,0.0,2.15
916,1.0,41.0,2.0,2.0,2.0,1.0,1210.0,0.0,0.0,2.0,1.0,2.0,1.35
917,0.0,114.0,2.0,2.0,3.0,1.0,1361.0,0.0,0.0,1.0,0.0,0.0,1.5
918,0.0,113.0,2.0,2.0,1.0,1.0,523.0,0.0,0.0,1.0,0.0,1.0,0.36
919,0.0,2.0,3.0,3.0,4.0,0.0,2072.0,1.0,0.0,1.0,0.0,2.0,0.9
920,0.0,6.0,2.0,2.0,3.0,3.0,1009.0,0.0,1.0,1.0,1.0,1.0,1.3
921,1.0,13.0,4.0,5.0,4.0,3.0,7000.0,0.0,0.0,0.0,1.0,1.0,6.3
922,0.0,73.0,4.0,4.0,3.0,1.0,3956.0,0.0,0.0,1.0,1.0,0.0,7.52
923,0.0,99.0,4.0,5.0,4.0,1.0,2017.0,1.0,0.0,0.0,0.0,2.0,1.5
924,0.0,10.0,2.0,2.0,4.0,1.0,940.0,0.0,0.0,0.0,0.0,1.0,1.0
925,0.0,47.0,4.0,4.0,4.0,2.0,1954.0,0.0,0.0,2.0,0.0,2.0,2.1
926,0.0,103.0,2.0,2.0,3.0,1.0,1228.0,0.0,0.0,1.0,0.0,1.0,0.88
927,1.0,33.0,6.0,6.0,3.0,3.0,4518.0,1.0,0.0,0.0,1.0,1.0,19.0
928,0.0,41.0,3.0,3.0,2.0,1.0,2093.0,0.0,0.0,1.0,1.0,1.0,2.5
929,0.0,6.0,3.0,3.0,3.0,3.0,1655.0,0.0,0.0,1.0,2.0,1.0,1.77
930,0.0,8.0,4.0,4.0,4.0,3.0,2853.0,1.0,0.0,1.0,2.0,0.0,2.62
931,1.0,21.0,10.0,5.0,4.0,2.0,8100.0,0.0,0.0,1.0,0.0,2.0,9.0
932,0.0,90.0,3.0,3.0,2.0,3.0,1730.0,0.0,0.0,0.0,1.0,2.0,0.95
933,0.0,73.0,3.0,3.0,4.0,3.0,1642.0,1.0,0.0,0.0,0.0,0.0,3.0
934,0.0,97.0,2.0,2.0,2.0,0.0,1128.0,0.0,0.0,0.0,2.0,2.0,0.84
935,0.0,18.0,3.0,5.0,4.0,3.0,2538.0,1.0,0.0,0.0,0.0,0.0,3.75
936,0.0,97.0,2.0,2.0,2.0,0.0,1100.0,0.0,0.0,0.0,1.0,0.0,0.85
937,0.0,110.0,2.0,2.0,3.0,1.0,1365.0,0.0,0.0,1.0,1.0,1.0,0.82
938,0.0,82.0,3.0,3.0,3.0,1.0,1528.0,1.0,0.0,1.0,0.0,2.0,1.63
939,0.0,19.0,3.0,4.0,4.0,3.0,2350.0,1.0,0.0,1.0,2.0,2.0,2.78
940,0.0,94.0,2.0,2.0,3.0,3.0,955.0,0.0,0.0,1.0,1.0,1.0,0.82
941,0.0,71.0,3.0,3.0,4.0,0.0,1595.0,1.0,0.0,0.0,2.0,0.0,2.04
942,0.0,2.0,3.0,2.0,2.0,0.0,1278.0,0.0,0.0,1.0,1.0,2.0,0.6
943,0.0,80.0,3.0,4.0,2.0,3.0,2056.0,0.0,0.0,0.0,2.0,1.0,1.75
944,1.0,65.0,5.0,5.0,4.0,0.0,1449.0,0.0,0.0,1.0,0.0,2.0,3.6
945,0.0,80.0,3.0,3.0,1.0,3.0,1393.0,0.0,0.0,0.0,1.0,0.0,1.3
946,1.0,56.0,3.0,4.0,2.0,0.0,2592.0,1.0,1.0,0.0,1.0,1.0,7.25
947,0.0,72.0,4.0,6.0,3.0,3.0,3876.0,1.0,0.0,1.0,2.0,0.0,8.35
948,0.0,46.0,2.0,2.0,3.0,1.0,644.0,0.0,0.0,1.0,1.0,2.0,0.68
949,1.0,114.0,3.0,3.0,4.0,0.0,3500.0,1.0,0.0,1.0,0.0,1.0,5.5
950,0.0,83.0,3.0,4.0,4.0,3.0,1706.0,0.0,0.0,2.0,0.0,0.0,1.75
951,0.0,97.0,3.0,4.0,4.0,3.0,1667.0,1.0,0.0,0.0,1.0,2.0,1.8
952,0.0,37.0,3.0,2.0,1.0,3.0,1000.0,0.0,0.0,1.0,0.0,2.0,0.4
953,0.0,91.0,2.0,2.0,4.0,3.0,1494.0,0.0,0.0,1.0,1.0,2.0,1.45
954,1.0,49.0,2.0,1.0,1.0,0.0,75.0,0.0,0.0,1.0,0.0,1.0,0.55
955,0.0,97.0,4.0,4.0,3.0,0.0,1971.0,1.0,0.0,1.0,1.0,0.0,1.25
956,0.0,80.0,4.0,3.0,0.0,3.0,1826.0,0.0,0.0,1.0,0.0,1.0,1.0
957,0.0,106.0,3.0,3.0,4.0,3.0,1700.0,0.0,0.0,1.0,1.0,2.0,1.4
958,1.0,36.0,2.0,4.0,1.0,0.0,981.0,0.0,0.0,1.0,0.0,1.0,0.8
959,0.0,10.0,3.0,4.0,4.0,3.0,1186.0,1.0,0.0,0.0,2.0,0.0,1.15
960,0.0,82.0,3.0,5.0,3.0,3.0,1528.0,1.0,0.0,1.0,2.0,2.0,1.65
961,0.0,99.0,2.0,2.0,3.0,3.0,1630.0,0.0,1.0,1.0,2.0,2.0,1.11
962,0.0,49.0,3.0,2.0,2.0,1.0,1500.0,0.0,0.0,0.0,0.0,1.0,1.05
963,0.0,45.0,1.0,1.0,0.0,3.0,669.0,0.0,0.0,1.0,0.0,2.0,0.55
964,0.0,89.0,3.0,4.0,4.0,3.0,1834.0,1.0,0.0,0.0,2.0,2.0,1.09
965,0.0,107.0,4.0,4.0,3.0,3.0,1941.0,1.0,0.0,1.0,1.0,0.0,1.25
966,0.0,107.0,4.0,4.0,2.0,3.0,2322.0,1.0,0.0,1.0,1.0,0.0,1.12
967,1.0,49.0,1.0,1.0,1.0,0.0,432.0,0.0,0.0,1.0,0.0,1.0,0.4
968,1.0,66.0,4.0,4.0,2.0,0.0,1728.0,0.0,1.0,0.0,1.0,2.0,3.3
969,0.0,13.0,3.0,3.0,3.0,3.0,1550.0,0.0,0.0,0.0,0.0,2.0,1.75
970,0.0,113.0,2.0,2.0,4.0,1.0,1129.0,0.0,0.0,0.0,1.0,2.0,0.95
971,0.0,76.0,4.0,4.0,3.0,3.0,2700.0,1.0,0.0,0.0,2.0,2.0,3.0
972,0.0,35.0,3.0,3.0,3.0,0.0,1777.0,1.0,0.0,1.0,1.0,2.0,2.3
973,0.0,81.0,3.0,2.0,1.0,3.0,1100.0,0.0,0.0,0.0,1.0,2.0,0.8
974,0.0,19.0,3.0,3.0,3.0,1.0,2098.0,1.0,0.0,1.0,2.0,2.0,2.33
975,0.0,105.0,4.0,4.0,4.0,3.0,2020.0,0.0,0.0,0.0,1.0,2.0,1.76
976,1.0,35.0,4.0,2.0,2.0,3.0,1458.0,0.0,0.0,1.0,0.0,1.0,2.58
977,0.0,99.0,2.0,2.0,4.0,3.0,1491.0,0.0,1.0,1.0,1.0,2.0,1.3
978,1.0,65.0,3.0,6.0,4.0,0.0,1530.0,0.0,0.0,0.0,0.0,1.0,3.4
979,0.0,77.0,3.0,3.0,4.0,3.0,2047.0,0.0,1.0,0.0,2.0,2.0,3.0
980,0.0,113.0,2.0,2.0,2.0,1.0,916.0,0.0,0.0,1.0,1.0,2.0,0.68
981,0.0,46.0,3.0,3.0,3.0,3.0,1707.0,0.0,0.0,1.0,0.0,0.0,1.49
982,0.0,107.0,4.0,3.0,2.0,3.0,1721.0,0.0,0.0,1.0,0.0,2.0,0.8
983,0.0,80.0,4.0,4.0,2.0,3.0,1821.0,0.0,0.0,1.0,2.0,1.0,1.95
984,0.0,113.0,2.0,2.0,1.0,3.0,535.0,0.0,0.0,1.0,1.0,2.0,0.26
985,0.0,103.0,2.0,2.0,1.0,3.0,672.0,0.0,0.0,2.0,1.0,2.0,0.5
986,0.0,45.0,2.0,2.0,3.0,0.0,1068.1,0.0,0.0,0.0,1.0,1.0,0.78
987,0.0,46.0,2.0,2.0,2.0,3.0,1277.0,0.0,0.0,1.0,1.0,1.0,1.17
988,0.0,79.0,3.0,2.0,3.0,3.0,1404.0,0.0,0.0,1.0,0.0,2.0,2.22
989,0.0,43.0,2.0,2.0,2.0,3.0,658.0,0.0,0.0,1.0,1.0,2.0,0.65
990,1.0,49.0,2.0,1.0,1.0,0.0,500.0,0.0,0.0,1.0,0.0,2.0,0.65
991,0.0,70.0,4.0,5.0,3.0,3.0,2536.0,1.0,0.0,1.0,2.0,0.0,3.75
992,0.0,85.0,3.0,3.0,3.0,0.0,2989.0,1.0,0.0,1.0,1.0,1.0,3.25
993,1.0,54.0,3.0,8.0,2.0,3.0,1836.0,0.0,0.0,0.0,0.0,2.0,4.35
994,0.0,77.0,3.0,3.0,3.0,3.0,2047.0,0.0,0.0,0.0,0.0,1.0,2.9
995,1.0,81.0,1.0,1.0,1.0,2.0,758.0,0.0,0.0,1.0,0.0,1.0,0.69
996,0.0,16.0,2.0,2.0,2.0,1.0,1278.0,0.0,0.0,2.0,1.0,0.0,1.91
997,0.0,18.0,3.0,5.0,2.0,3.0,3000.0,1.0,0.0,1.0,1.0,0.0,4.25
998,0.0,95.0,3.0,4.0,2.0,1.0,1621.0,1.0,0.0,1.0,1.0,0.0,0.99
999,0.0,113.0,2.0,2.0,4.0,4.0,1050.0,0.0,0.0,1.0,1.0,2.0,0.95
1000,0.0,56.0,3.0,3.0,4.0,3.0,2000.0,1.0,0.0,0.0,2.0,2.0,2.7
1001,0.0,95.0,3.0,4.0,4.0,4.0,1775.0,0.0,0.0,1.0,1.0,2.0,1.25
1002,0.0,57.0,4.0,4.0,4.0,0.0,2159.0,1.0,0.0,1.0,1.0,2.0,2.9
1003,0.0,72.0,2.0,2.0,2.0,1.0,1200.0,0.0,0.0,2.0,2.0,2.0,2.45
1004,1.0,27.0,3.0,3.0,3.0,0.0,1557.0,0.0,0.0,0.0,0.0,1.0,2.75
1005,0.0,52.0,4.0,4.0,4.0,2.0,2556.0,1.0,0.0,0.0,2.0,0.0,6.0
1006,1.0,58.0,5.0,4.0,2.0,2.0,2367.0,0.0,0.0,1.0,0.0,1.0,3.5
1007,0.0,12.0,4.0,4.0,4.0,3.0,2631.0,1.0,0.0,1.0,1.0,2.0,2.08
1008,0.0,65.0,3.0,3.0,3.0,0.0,2200.0,0.0,0.0,1.0,0.0,2.0,1.7
1009,1.0,52.0,5.0,5.0,4.0,3.0,2250.0,1.0,0.0,0.0,1.0,1.0,9.5
1010,1.0,10.0,5.0,4.0,4.0,1.0,4000.0,1.0,1.0,1.0,2.0,0.0,5.6
1011,1.0,92.0,2.0,2.0,2.0,0.0,585.0,0.0,0.0,1.0,0.0,1.0,0.59
1012,0.0,105.0,3.0,3.0,3.0,3.0,1640.0,0.0,0.0,1.0,2.0,2.0,1.25
1013,0.0,80.0,3.0,3.0,2.0,3.0,1429.0,0.0,0.0,0.0,2.0,1.0,1.46
1014,0.0,57.0,3.0,3.0,3.0,3.0,1635.0,0.0,0.0,1.0,0.0,1.0,2.09
1015,0.0,45.0,3.0,4.0,4.0,1.0,2136.0,1.0,0.0,1.0,1.0,0.0,1.5
1016,0.0,113.0,2.0,2.0,3.0,1.0,828.0,0.0,0.0,1.0,1.0,2.0,0.55
1017,0.0,113.0,1.0,1.0,1.0,3.0,477.809521,0.0,0.0,0.0,0.0,2.0,0.22
1018,0.0,8.0,2.0,2.0,3.0,3.0,86.0,0.0,0.0,1.0,1.0,0.0,0.82
1019,0.0,94.0,3.0,3.0,4.0,3.0,1750.0,1.0,0.0,2.0,0.0,0.0,2.28
1020,0.0,107.0,3.0,2.0,2.0,3.0,1473.0,0.0,0.0,2.0,0.0,0.0,0.66
1021,0.0,83.0,3.0,4.0,3.0,3.0,2129.0,1.0,0.0,1.0,2.0,2.0,2.52
1022,0.0,13.0,3.0,4.0,3.0,3.0,1898.0,1.0,0.0,1.0,1.0,2.0,2.15
1023,0.0,94.0,3.0,3.0,4.0,3.0,1570.0,1.0,0.0,2.0,0.0,2.0,2.2
1024,1.0,23.0,4.0,3.0,1.0,2.0,1800.0,0.0,0.0,1.0,0.0,1.0,1.8
1025,0.0,99.0,2.0,2.0,4.0,3.0,1465.0,0.0,1.0,1.0,1.0,2.0,1.1
1026,0.0,80.0,3.0,2.0,2.0,0.0,1473.0,0.0,0.0,1.0,0.0,0.0,0.91
1027,0.0,79.0,2.0,2.0,4.0,4.0,1069.0,0.0,0.0,1.0,1.0,0.0,0.82
1028,0.0,99.0,3.0,4.0,4.0,1.0,2181.0,0.0,1.0,1.0,1.0,2.0,1.77
1029,0.0,108.0,2.0,2.0,2.0,1.0,604.0,0.0,0.0,1.0,0.0,0.0,0.4
1030,1.0,59.0,4.0,4.0,4.0,0.0,2700.0,1.0,0.0,0.0,1.0,1.0,11.0
1031,0.0,108.0,4.0,4.0,3.0,3.0,2105.0,0.0,0.0,1.0,0.0,0.0,1.25
1032,0.0,20.0,3.0,4.0,2.0,2.0,2000.0,1.0,0.0,0.0,0.0,1.0,1.15
1033,1.0,104.0,9.0,9.0,4.0,3.0,2610.0,0.0,0.0,1.0,0.0,2.0,3.5
1034,1.0,9.0,3.0,2.0,1.0,2.0,1185.51,0.0,0.0,1.0,0.0,1.0,1.2
1035,1.0,36.0,1.0,1.0,0.0,2.0,3800.0,0.0,0.0,1.0,0.0,1.0,3.5
1036,1.0,16.0,1.0,1.0,0.0,0.0,500.0,0.0,0.0,1.0,0.0,1.0,0.34
1037,0.0,8.0,3.0,4.0,4.0,3.0,2062.0,1.0,0.0,1.0,1.0,2.0,2.6
1038,0.0,6.0,3.0,4.0,4.0,3.0,1947.0,1.0,0.0,1.0,1.0,2.0,2.1
1039,0.0,41.0,3.0,3.0,4.0,1.0,1698.0,0.0,0.0,0.0,0.0,2.0,1.7
1040,1.0,114.0,3.0,10.0,4.0,1.0,1065.0,0.0,0.0,1.0,0.0,2.0,0.95
1041,1.0,9.0,3.0,3.0,0.0,0.0,1000.0,0.0,0.0,1.0,0.0,1.0,0.74
1042,0.0,65.0,4.0,3.0,4.0,2.0,1900.0,0.0,0.0,0.0,0.0,2.0,1.59
1043,0.0,97.0,1.0,1.0,1.0,3.0,520.0,0.0,0.0,2.0,1.0,2.0,0.4
1044,0.0,90.0,2.0,2.0,3.0,4.0,1468.0,0.0,0.0,1.0,0.0,0.0,0.99
1045,0.0,87.0,2.0,2.0,4.0,3.0,1300.0,0.0,0.0,1.0,1.0,2.0,1.57
1046,0.0,109.0,3.0,2.0,2.0,1.0,761.0,0.0,0.0,1.0,0.0,2.0,0.4
1047,1.0,48.0,2.0,2.0,4.0,0.0,900.0,1.0,1.0,1.0,0.0,2.0,1.7
1048,0.0,80.0,3.0,4.0,2.0,3.0,1676.0,0.0,0.0,1.0,2.0,1.0,1.76
1049,0.0,80.0,4.0,4.0,2.0,3.0,1821.0,0.0,0.0,0.0,2.0,2.0,1.78
1050,0.0,11.0,2.0,2.0,1.0,3.0,496.0,0.0,0.0,1.0,1.0,2.0,0.37
1051,1.0,56.0,4.0,4.0,1.0,0.0,7000.0,0.0,0.0,1.0,0.0,1.0,18.5
1052,0.0,99.0,3.0,4.0,3.0,1.0,2181.0,0.0,0.0,1.0,0.0,2.0,1.65
1053,0.0,105.0,2.0,2.0,1.0,1.0,767.0,0.0,0.0,1.0,0.0,1.0,0.47
1054,0.0,101.0,3.0,3.0,4.0,3.0,1676.0,0.0,0.0,0.0,0.0,2.0,1.4
1055,0.0,57.0,3.0,3.0,4.0,2.0,2061.0,0.0,0.0,0.0,1.0,2.0,2.51
1056,0.0,105.0,2.0,2.0,1.0,1.0,767.0,0.0,0.0,1.0,0.0,1.0,0.47
1057,1.0,49.0,3.0,2.0,1.0,1.0,684.0,0.0,0.0,1.0,0.0,1.0,0.7
1058,1.0,94.0,4.0,4.0,3.0,3.0,5480.0,1.0,1.0,1.0,1.0,1.0,4.35
1059,0.0,103.0,3.0,3.0,4.0,1.0,2122.0,1.0,0.0,1.0,0.0,1.0,1.3
1060,1.0,32.0,5.0,4.0,3.0,2.0,1350.0,0.0,0.0,1.0,0.0,2.0,4.31
1061,0.0,109.0,3.0,3.0,2.0,3.0,1800.0,0.0,0.0,1.0,0.0,2.0,0.72
1062,0.0,10.0,1.0,1.0,1.0,3.0,567.0,0.0,0.0,1.0,1.0,2.0,0.39
1063,0.0,65.0,3.0,3.0,3.0,0.0,1739.0,0.0,0.0,0.0,1.0,2.0,1.39
1064,0.0,74.0,1.0,1.0,0.0,3.0,693.0,0.0,0.0,1.0,0.0,2.0,0.7
1065,0.0,19.0,2.0,2.0,2.0,1.0,1156.0,0.0,0.0,1.0,1.0,0.0,1.5
1066,0.0,109.0,2.0,2.0,2.0,1.0,670.0,0.0,0.0,0.0,1.0,0.0,0.41
1067,0.0,13.0,3.0,3.0,2.0,0.0,2576.0,1.0,0.0,0.0,1.0,2.0,2.2
1068,0.0,59.0,3.0,3.0,3.0,0.0,2093.0,0.0,1.0,0.0,1.0,0.0,2.51
1069,0.0,104.0,4.0,3.0,2.0,0.0,2000.0,0.0,0.0,0.0,0.0,2.0,1.2
1070,0.0,103.0,3.0,3.0,2.0,1.0,1179.0,0.0,0.0,1.0,0.0,1.0,1.3
1071,1.0,51.0,8.0,5.0,4.0,2.0,3240.0,1.0,1.0,0.0,0.0,2.0,9.0
1072,0.0,80.0,3.0,3.0,2.0,3.0,1511.0,0.0,0.0,1.0,2.0,1.0,1.68
1073,0.0,107.0,3.0,3.0,1.0,3.0,833.0,0.0,0.0,1.0,0.0,2.0,0.45
1074,0.0,1.0,3.0,3.0,3.0,4.0,1430.0,0.0,0.0,1.0,0.0,2.0,1.45
1075,1.0,27.0,3.0,4.0,2.0,0.0,900.0,0.0,0.0,1.0,0.0,1.0,0.4
1076,0.0,95.0,4.0,6.0,4.0,3.0,4429.0,1.0,0.0,0.0,1.0,0.0,3.0
1077,0.0,8.0,4.0,4.0,4.0,3.0,2510.0,1.0,0.0,1.0,2.0,0.0,2.55
1078,0.0,8.0,2.0,2.0,3.0,3.0,1611.0,0.0,0.0,1.0,1.0,0.0,0.85
1079,0.0,75.0,2.0,2.0,2.0,3.0,1433.0,0.0,0.0,1.0,0.0,0.0,2.0
1080,0.0,82.0,3.0,5.0,3.0,1.0,2167.0,0.0,0.0,1.0,1.0,1.0,1.8
1081,1.0,57.0,3.0,3.0,3.0,0.0,1800.0,0.0,0.0,1.0,1.0,1.0,2.8
1082,0.0,97.0,3.0,3.0,2.0,3.0,1200.0,1.0,1.0,0.0,2.0,2.0,1.12
1083,0.0,73.0,4.0,4.0,0.0,1.0,3950.0,0.0,0.0,1.0,1.0,0.0,8.5
1084,0.0,35.0,3.0,3.0,2.0,2.0,1700.0,1.0,0.0,1.0,1.0,0.0,2.25
1085,0.0,80.0,4.0,4.0,1.0,3.0,2186.0,0.0,0.0,1.0,1.0,0.0,2.0
1086,0.0,98.0,3.0,3.0,4.0,3.0,1562.0,0.0,0.0,1.0,1.0,2.0,0.85
1087,1.0,42.0,3.0,1.0,0.0,1.0,1081.0,0.0,0.0,1.0,0.0,1.0,0.75
1088,0.0,97.0,3.0,3.0,3.0,3.0,1600.0,1.0,0.0,0.0,2.0,2.0,1.75
1089,1.0,35.0,2.0,6.0,3.0,3.0,1350.0,0.0,0.0,1.0,0.0,2.0,3.5
1090,1.0,13.0,5.0,5.0,4.0,3.0,3600.0,1.0,1.0,1.0,1.0,1.0,9.5
1091,0.0,91.0,2.0,2.0,4.0,1.0,1224.0,0.0,0.0,0.0,0.0,2.0,1.1
1092,0.0,113.0,2.0,2.0,0.0,3.0,1081.0,0.0,0.0,1.0,1.0,1.0,0.75
1093,0.0,8.0,4.0,4.0,4.0,3.0,2853.0,1.0,0.0,1.0,2.0,2.0,2.65
1094,0.0,99.0,2.0,2.0,3.0,3.0,1131.0,0.0,0.0,1.0,1.0,0.0,1.3
1095,0.0,65.0,1.0,1.0,1.0,2.0,672.0,0.0,0.0,1.0,1.0,1.0,0.58
1096,0.0,105.0,4.0,4.0,4.0,3.0,2006.0,0.0,0.0,1.0,0.0,2.0,1.75
1097,0.0,51.0,3.0,3.0,2.0,2.0,1640.0,0.0,0.0,2.0,1.0,0.0,2.75
1098,1.0,56.0,7.0,7.0,3.0,0.0,2340.0,0.0,0.0,0.0,0.0,1.0,5.0
1099,0.0,91.0,3.0,3.0,3.0,3.0,1363.0,0.0,0.0,1.0,2.0,2.0,1.28
1100,1.0,36.0,3.0,3.0,0.0,2.0,112.0,0.0,0.0,1.0,0.0,1.0,0.9
1101,0.0,82.0,2.0,2.0,3.0,3.0,1223.0,0.0,0.0,1.0,0.0,1.0,1.23
1102,1.0,76.0,5.0,6.0,4.0,1.0,3150.0,1.0,0.0,1.0,0.0,2.0,12.0
1103,1.0,32.0,5.0,5.0,3.0,0.0,1800.0,1.0,0.0,0.0,1.0,1.0,6.25
1104,1.0,69.0,3.0,2.0,1.0,2.0,612.0,0.0,0.0,1.0,0.0,1.0,0.66
1105,1.0,20.0,2.0,2.0,1.0,2.0,166.0,0.0,0.0,1.0,0.0,1.0,1.4
1106,0.0,80.0,3.0,3.0,2.0,3.0,1429.0,0.0,0.0,1.0,0.0,1.0,1.6
1107,0.0,56.0,3.0,3.0,3.0,0.0,1495.0,0.0,1.0,2.0,2.0,1.0,1.42
1108,1.0,49.0,2.0,2.0,2.0,1.0,450.0,1.0,0.0,1.0,0.0,1.0,0.5
1109,0.0,83.0,2.0,2.0,4.0,3.0,1449.0,0.0,0.0,0.0,1.0,0.0,1.27
1110,0.0,97.0,3.0,2.0,2.0,0.0,1500.0,0.0,0.0,1.0,1.0,1.0,1.04
1111,0.0,98.0,2.0,2.0,1.0,3.0,531.0,0.0,1.0,2.0,1.0,2.0,0.36
1112,0.0,80.0,4.0,4.0,2.0,1.0,1821.0,0.0,0.0,1.0,1.0,2.0,1.7
1113,0.0,59.0,3.0,3.0,3.0,0.0,2400.0,1.0,0.0,1.0,1.0,2.0,2.75
1114,0.0,46.0,3.0,3.0,3.0,3.0,1640.0,0.0,0.0,1.0,1.0,2.0,1.45
1115,0.0,35.0,3.0,5.0,4.0,2.0,2592.0,0.0,0.0,1.0,0.0,2.0,3.0
1116,0.0,107.0,2.0,2.0,3.0,3.0,846.0,0.0,0.0,1.0,0.0,1.0,0.78
1117,1.0,65.0,10.0,10.0,4.0,3.0,8286.0,1.0,0.0,2.0,1.0,2.0,8.0
1118,1.0,41.0,5.0,6.0,3.0,1.0,4950.0,1.0,0.0,1.0,0.0,2.0,10.0
1119,0.0,113.0,2.0,2.0,2.0,3.0,524.0,0.0,0.0,2.0,1.0,2.0,0.3
1120,0.0,113.0,2.0,2.0,2.0,1.0,564.0,0.0,0.0,1.0,1.0,1.0,0.42
1121,0.0,84.0,2.0,2.0,2.0,0.0,1087.0,0.0,0.0,1.0,0.0,2.0,0.82
1122,0.0,11.0,2.0,2.0,4.0,3.0,1205.0,0.0,0.0,0.0,2.0,2.0,0.8
1123,1.0,76.0,4.0,4.0,4.0,3.0,2115.0,1.0,1.0,1.0,1.0,2.0,8.8
1124,0.0,45.0,2.0,2.0,4.0,3.0,1310.0,0.0,0.0,1.0,1.0,0.0,0.66
1125,1.0,49.0,2.0,3.0,2.0,2.0,540.0,0.0,0.0,1.0,0.0,2.0,0.5
1126,1.0,22.0,4.0,4.0,4.0,0.0,3150.0,0.0,0.0,1.0,0.0,1.0,6.5
1127,0.0,91.0,2.0,2.0,3.0,1.0,1424.0,0.0,0.0,1.0,0.0,2.0,1.29
